Mushfiqur Rahim,63.0,219.0,159.0,67.0,107.0,117.0,200.0,79.0,101.0,101.0,98.0,79.0,80.0,18.0,19.0
Anisur Rahman,0.0,2.0
Hafizur Rahman,8.0
Mafizur Rahman,17.66
Mahbubur Rahman,3.0
Mushfiqur Rahman,49.0,46.0,31.0,11.0
Mustafizur Rahman,16.0,18.0,10.0,6.0,9.0
Naimur Rahman,37.0,48.0,46.0,45.0,41.0,47.0,3.0
Sabbir Rahman,102.0,77.0,66.0,80.0,57.0,44.0
Samiur Rahman,2.0
Shaheedur Rahman,31.0
Shamsur Rahman,106.0,96.0
Syed Rasel,7.0,7.0,7.0,10.0,7.0,19.0
Harunur Rashid,0.0
Niamur Rashid,5.0
Abdur Razzak,2.0,16.0,53.0,6.0,43.0,27.0,11.0,33.0,28.0,21.0,0.0,21.0
Zahid Razzak,4.0,6.0
Farhad Reza,9.0,21.0,26.0,28.0,50.0
Subashis Roy,14.0,0
Al Sahariar,36.0,71.0,68.0,13.0,62.0
Mohammad Saifuddin,44.0,50.0,39.0
Rajin Saleh,20.0,51.0,108.0,89.0,82.0,71.0
Mohammad Salim,14.5
Hannan Sarkar,59.0,76.0,65.0
Soumya Sarkar,149.0,117.0,87.0,48.0,127.0,20.0
Jahangir Shah,0,8.0,1.0
Mohammad Sharif,17.0,11.0,24.0
Suhrawadi Shuvo,20.0,14.0
Junaid Siddique,25.0,37.0,106.0,78.0,85.0,71.0
Arafat Sunny,10.0,15.0,5.0
Elias Sunny,0.0,3.33,7.8
Oronde Bascome,9.57
Dwight Basden,6.0
Glenn Blakeney,36.0
Delyone Borden,15.0,19.0,24.0
Lionel Cann,21.0,17.0,52.0,40.0
James Celestine,4.42,9.5
Fiqre Crockwell,34.0
Chris Douglas,61.0
Hasan Durham,8.75
Chris Foggo,17.0
Treadwell Gibbons,16.5
David Hemp,102.0,20.0,76.0,55.0
Kyle Hodsoll,0.0,0
Delano Hollis
Kevin Hurdle,11.0,9.5
Malachi Jones,8.75,21.5
Stefan Kelly,0.0,11.0,0,7.0
Dwayne Leverock,5.0,20.0,17.0,8.0
Chris Lonsdale,4.0
Dean Minors,21.2,33.25
Daniel Morgan,1.0
Saleem Mukuddem,15.0,30.12
George O'Brien,11.0,4.0,16.0
Steven Outerbridge,31.0,56.0,24.0,23.0
Arthur Pitcher,6.66
Azeem Pitcher,30.0,2.0
Oliver Pitcher,15.0,30.0
Jacobi Robinson,10.0,17.0
Irving Romaine,21.0,60.0,85.0,101.0
Clay Smith,14.14,18.6
McLaren Smith,0
Ryan Steede,9.0,12.0,20.0
Rodney Trott,10.0,48.0,25.0
Janeiro Tucker,2.0,49.0,52.0
Kwame Tucker,7.0,10.12
Tamauri Tucker,0,1.0
Qaiser Ali,11.0,70.0,12.0
Ashish Bagai,67.0,84.0,91.0,92.0,84.0,137.0,58.0,28.0
Harvir Baidwan,2.0,2.0,21.0,17.0,17.0,14.0,33.0
Charles Baksh,0.0
Balaji Rao,9.0,24.0,3.0,22.0
Geoff Barnett,36.0,49.0,31.0,77.0,35.0
Trevin Bastiampillai,11.0,33.0,8.0,49.0
Rustam Bhatti,8.33,0
Umar Bhatti,32.0,46.0,11.0,22.0,22.0
Ian Billcliff,37.0,38.0,13.0,93.0,59.0,71.0
Robert Callender,0.0
Christopher Chappell,12.66
Rizwan Cheema,55.0,8.0,37.0,61.0,94.0,89.0
Khurram Chohan,14.0,22.0,8.0,35.0
Desmond Chumney,29.0,48.0,28.0
Austin Codrington,5.0,7.0,16.0
George Codrington,11.5,23.62
Anderson Cummins,9.0,44.0,50.0,41.0,10.0,24.0
Damodar Daesrath,35.5,24.0
Manoj David,0,17.28
John Davison,15.0,0.0,41.0,19.0,69.0,55.0,111.0
Jawad Dawood,0,0
Nicholas De Groot,7.33
Franklyn Dennis,15.66
Parth Desai,0.0,4.0,3.0,2.0
Sunil Dhaniram,56.0,92.0,79.0,55.0,63.0
Haninder Dhillon,7.0
Nikhil Dutta,0
Sami Faridi
Jeremy Gordon,4.0,0,1.0
Tyson Gordon,10.66,5.4
Ruvindu Gunasekera,54.0,72.0,53.0,57.0,71.0,4.0
Jimmy Hansra,2.0,24.0,30.0,70.0,32.0
Joseph Harris,15.16
Stewart Heaney,10.25
Cornelius Henry,6.0
Calvert Hooper,27.0,4.0
Zahid Hussain,0,9.0
Nicholas Ifill,0.0,9.0
Mohammad Iqbal,8.0,16.5
Abdul Jabbar,29.5
Tariq Javed,5.0
Karun Jethi,21.33
Davis Joseph,0
Sandeep Jyoti,38.0,117.0,10.0,0.0,33.0
Kenneth Kamyuka,2.0
Arvind Kandappah,97.0
Eion Katchay,0,12.66
Shaheed Keshvani,0,10.5
Shahzad Khan,4.0
Nitish Kumar,26.0,19.0,38.0,30.0,38.0
Usman Limbada,19.0,30.0,0.0,50.0,14.0
Ishwar Maraj,19.6
Cecil Marshall,5.0
Bryan Mauricette,6.66
Don Maxwell,17.0,38.33
Asif Mulla,36.0,15.0,58.0,30.0
Mohsin Mulla,1.0
Henry Osinde,4.0,17.0,4.0,7.0,0.0,2.0,21.0,11.0
Ashish Patel,25.0
Hiral Patel,40.0,16.0,62.0,88.0,8.0
Jitendra Patel,1.0
Rayyan Pathan,2.0
Jason Patraj,10.5
Darren Ramsammy,0.0
Raza-ur-Rehman,88.0,70.0,1.0
Abdool Samad,26.0,30.0,130.0,83.0,44.0,12.0
Kevin Sandher,2.66,9.0
Abdur Sattaur,6.66
Glenroy Sealy,24.33
Barry Seebaran,4.0
Aftab Shamshudeen,3.0
Junaid Siddiqui,5.0,12.0,21.0,25.0
Zeeshan Siddiqi,7.0,43.0
Durand Soraine,6.0,3.0,5.0
Martin Stead,5.0
Zubin Surkari,34.0,49.0,33.0,12.0
Hamza Tariq,71.0,22.0,24.0
Sanjayan Thuraisingam,15.0,9.0,13.0
John Valentine,0
John Vaughan,10.0
Steven Welsh,7.0,32.0,2.0
Karl Whatham,18.0
Zameer Zahir,0
Frasat Ali,19.0
Zulfiqar Ali,19.5
Yunus Badat,0.5
Hamish McLeod,2.5
John Nagenda,0
PG Nana,9.0
Donald Pringle,2.5
Mehmood Quaraishy,20.5
Ramesh Sethi,18.0
Harilal Shah,2.0
Jawahir Shah,15.33
Shiraz Sumar,4.0
Samuel Walusimbi,12.66
Chris Adams,17.0,12.4,14.0
Jonathan Agnew,0,8.0
Kabir Ali,1.0,39.0,9.0
Moeen Ali,60.0,50.0,102.0,155.0,128.0,119.0
Mark Alleyne,53.0,38.0
Paul Allott,12.0,26.0,8.0,41.0,52.0
Tim Ambrose,0,20.05
Dennis Amiss,108.0,203.0,164.0,262.0,158.0,103.0,56.0,0.0,45.0,17.0
James Anderson,4.0,12.0,12.0,17.0,20.0,81.0,28.0,23.0,27.0,13.0,29.0,34.0,16.0,15.0,11.0,12.0,21.0,6.0
Zafar Ansari,9.8,0
Jofra Archer,0
Geoff Arnold,18.0,13.0,45.0,22.0,1.0,59.0
Mike Atherton,57.0,136.0,108.0,103.0,118.0,160.0,185.0,144.0,99.0,76.0,105.0,151.0,47.0
Bill Athey,37.0,123.0,142.0,3.0,51.0
Ian Austin,1.66,14.5
Rob Bailey,42.0,43.0,11.0,41.0
David Bairstow,13.0,16.0,40.0,59.0
Jonny Bairstow,128.0,139.0,141.0,167.0,83.0,18.0,67.0,95.0,41.0
Jake Ball,1.0,14.0,31.0
Gary Ballance,34.0,70.0,122.0,156.0,0.0
Graham Barlow,14.33,26.66
Kim Barnett,28.2,50.0
Gareth Batty,3.0,17.0,2.0,0,8.0,38.0,3.0
Ian Bell,143.0,167.0,113.0,126.0,235.0,138.0,140.0,199.0,126.0,119.0,162.0,75.0
Joey Benjamin,0,0.0
Mark Benson,25.0
Martin Bicknell,15.0,14.0,23.0,31.0
Sam Billings,87.0,29.0,52.0,62.0,53.0
Ian Blackwell,14.0,29.0,27.0,22.0,82.0
Richard Blakey,1.4,25.0
Ravi Bopara,33.0,65.0,101.0,82.0,96.0,45.0,143.0,60.0,52.0
Scott Borthwick,4.0,15.0
Ian Botham,79.0,31.0,46.0,71.0,138.0,85.0,138.0,103.0,208.0,149.0,119.0,137.0,108.0,25.0,20.0
Geoffrey Boycott,18.0,137.0,128.0,155.0,131.0,191.0,112.0,115.0,47.0,142.0,70.0,128.0,116.0,246.0,84.0,117.0,113.0
Mike Brearley,51.0,60.0,64.0,74.0,91.0,40.0
Tim Bresnan,0,47.0,45.0,39.0,90.0,91.0,80.0,0,20.0
Danny Briggs,0.0,0,0
Chris Broad,37.0,139.0,116.0,162.0,86.0
Stuart Broad,0.0,38.0,57.0,19.0,46.0,47.0,65.0,58.0,74.0,169.0,61.0,76.0,45.0,8.0
Ali Brown,12.0,59.0,41.0,118.0
Dougie Brown,50.0,11.0,21.0,18.0
Alan Butcher,14.0,17.0
Roland Butcher,11.0,52.0
Jos Buttler,150.0,110.0,65.0,105.0,129.0,121.0,75.0,33.0,13.0
Andrew Caddick,14.0,20.0,49.0,21.0,48.0,8.0,26.0,4.0,29.0,25.0
David Capel,40.0,23.0,48.0,98.0
Michael Carberry,43.0,63.0,34.0
Glen Chapple,14.0
Rikki Clarke,39.0,11.0,55.0
Brian Close,60.0,43.0,47.0,4.0,70.0,33.0,27.0,42.0,32.0,1.0,0.0
Paul Collingwood,0,30.0,145.0,161.0,135.0,128.0,206.0,112.0,80.0,66.0,100.0,77.0
Alastair Cook,147.0,244.0,130.0,263.0,95.0,130.0,190.0,294.0,235.0,160.0,76.0,118.0,127.0
Geoff Cook,4.0,20.21,7.0
Nick Cook,31.0,14.0,13.0,26.0
Geoff Cope,20.5,0.0
Dominic Cork,52.0,25.0,33.0,36.0,59.0,32.0,56.0,0,11.0,0
Norman Cowans,22.0,21.0,10.0,36.0
Chris Cowdrey,5.0,46.0,38.0
Colin Cowdrey,26.0,41.0,54.0,40.0,100.0,148.0,16.0,96.0,119.0,151.0,128.0,182.0,93.0,155.0,160.0,81.0,154.0,81.0,79.0,102.0
John Crawley,35.0,100.0,44.0,156.0,83.0,112.0,72.0,38.0
Robert Croft,33.0,27.0,32.0,37.0,31.0,15.0
Sam Curran,16.66,32.38
Tom Curran,47.0,39.0,4.0
Basil D'Oliveira,50.0,117.0,57.0,114.0,158.0,109.0,88.0
Jamie Dalrymple,12.53,25.6
Steven Davies,42.0,87.0,27.0
Liam Dawson,10.0,13.0,66.0
Phillip DeFreitas,0,67.0,88.0,69.0,21.0,10.0,55.0,49.0,21.0,23.0,33.0,40.0
Joe Denly,69.0,20.0,5.0,67.0
Mike Denness,188.0,118.0,76.0,35.0,55.0
Jade Dernbach,5.0,2.0,12.0,5.0
Graham Dilley,24.0,28.0,17.0,17.0,2.0,31.0,8.0,56.0,22.0,38.0
Paul Downton,30.0,9.0,29.0,54.0,74.0,26.0,0
Ben Duckett,9.0,63.0
Mark Ealham,28.0,36.0,36.0,45.0,53.0,51.0
Phil Edmonds,24.0,20.0,49.0,48.0,43.0,64.0,27.0,50.0,5.0,13.0
John Edrich,76.0,175.0,100.0,49.0,130.0,115.0,155.0,164.0,22.0,103.0,310.0,120.0,38.0
Richard Ellison,36.0,24.0,41.0
Neil Fairbrother,81.0,56.0,57.0,61.0,19.0,83.0,75.0,113.0,33.0,54.0,32.0
Steven Finn,3.0,17.0,12.0,6.0,56.0,15.0,35.0,9.0
Matthew Fleming,16.16,14.0
Keith Fletcher,69.0,51.0,58.0,8.0,216.0,129.0,178.0,60.0,80.0,34.0,83.0,23.0
Andrew Flintoff,74.0,78.0,89.0,70.0,102.0,167.0,142.0,137.0,46.0,84.0,50.0,17.0
Ben Foakes,29.0,69.25
James Foster,14.0,25.0,48.0
Neil Foster,20.0,39.0,34.0,39.0,17.0,8.0,24.0,10.0
Graeme Fowler,20.0,201.0,106.0,105.0,86.0
Paul Franks,4.0
Angus Fraser,15.0,32.0,5.0,27.0,10.0,28.0,38.0,24.0,29.0
Bruce French,47.0,59.0,21.0,7.0
Mike Gatting,117.0,25.0,81.0,37.0,82.0,150.0,183.0,207.0,136.0,81.0,76.0,96.0,56.0,6.0,17.0
Norman Gifford,0.0,25.0,16.0,17.0,5.0
Ashley Giles,27.0,59.0,52.0,52.0,45.0,28.0,37.0,10.0,16.0,0
Graham Gooch,47.0,210.0,133.0,135.0,174.0,333.0,136.0,146.0,142.0,183.0,196.0,127.0,153.0,123.0,83.0,94.0,32.0,31.0
Darren Gough,18.0,46.0,13.0,34.0,16.0,40.0,23.0,23.0,16.0,18.0,26.0,51.0,65.0
Ian Gould,12.91
David Gower,73.0,123.0,157.0,106.0,88.0,72.0,136.0,215.0,173.0,158.0,114.0,154.0,98.0,200.0,114.0
Paul Grayson,6.0,0.0
Tony Greig,103.0,116.0,96.0,148.0,148.0,68.0
Harry Gurney,7.5
Alex Hales,82.0,147.0,110.0,171.0,109.0,116.0,94.0,99.0,62.0
John Hampshire,14.0,42.0,55.0,107.0
Steve Harmison,19.0,49.0,18.0,39.0,42.0,36.0,20.0,7.0
Frank Hayes,18.0,52.0,24.0,106.0
Dean Headley,18.0,31.0,22.0,3.0
Eddie Hemmings,1.0,51.0,38.0,8.0,4.0,95.0,19.0
Mike Hendrick,6.0,10.0,10.0,12.0,15.0,5.0,1.0,8.0,1.0
Graeme Hick,46.0,101.0,126.0,107.0,40.0,104.0,141.0,110.0,178.0,83.0,86.0
Matthew Hoggard,4.0,15.0,13.0,16.0,38.0,19.0,32.0,4.0,12.0
Adam Hollioake,46.0,83.0,66.0,15.0
Ben Hollioake,37.0,53.0,4.0,35.0,63.0
Nasser Hussain,103.0,116.0,155.0,109.0,95.0,146.0,106.0,207.0,128.0,16.0,71.0,35.0,2.0
Alan Igglesden,18.0,2.0
Ray Illingworth,65.0,57.0,107.0,34.0,113.0,27.0,12.0,4.0,0,46.0,2.0,15.0,41.0,50.0,3.0
Richard Illingworth,3.0,28.0,12.0,14.0,13.0
Ronnie Irani,20.0,53.0,9.0,5.0,45.0
Robin Jackman,9.0,17.0,14.0,6.0,14.0,0
John Jameson,21.0,38.0,28.0,82.0
Paul Jarvis,16.0,22.0,29.0
Trevor Jesty,21.16
Geraint Jones,25.0,53.0,85.0,100.0
Simon Jones,20.0,24.0,44.0
Chris Jordan,0,16.0,6.0,15.0,21.0,38.0,14.0
Ed Joyce,116.0,55.0,160.0,112.0,43.0,116.0,88.0,88.0,107.0,13.0
Robert Key,10.0,83.0,221.0,18.0,52.0
Craig Kieswetter,24.0,50.0,72.0,107.0
Nick Knight,88.0,111.0,84.0,72.0,84.0,122.0,84.0,125.0,57.0
Alan Knott,70.0,9.0,135.0,116.0,106.0,87.0,71.0,92.0,116.0,73.0,96.0,73.0,28.0
Allan Lamb,142.0,91.0,139.0,125.0,113.0,77.0,62.0,81.0,110.0,137.0,118.0
Wayne Larkins,40.0,64.0,124.0,34.0,34.0,7.0
David Lawrence,6.0,34.0,4.0
John Lever,0.0,2.0,2.0,22.0,6.0,33.0,27.0,53.0
Peter Lever,6.0,14.0,0,9.0,88.0,2.0
Chris Lewis,16.0,31.0,40.0,75.0,117.0,70.0,65.0,32.0
Jon Lewis,17.0,20.0,7.0
Andy Lloyd,37.0
David Lloyd,1.0,34.0,49.0,214.0,8.0
Graham Lloyd,0.0,22.0,15.0
Alex Loudon,0.0
Jim Love,20.33
Mal Loye,20.28
Brian Luckhurst,14.0,27.0,42.0,96.0,109.0,131.0
Michael Lumb,106.0,53.0,50.0,2.0,33.0
Monte Lynch,2.66
Anthony McGrath,7.66,28.66
Darren Maddy,50.0,53.0,24.0,1.0
Sajid Mahmood,1.0,4.0,34.0,1.0
Dawid Malan,24.0,62.0,140.0
Devon Malcolm,12.0,1.0,29.0,18.0,13.0,4.0,7.0,15.0,9.0
Vic Marks,0,24.0,83.0,27.0,12.0,9.0
Peter Martin,3.0,20.0,23.0,29.0
Dimitri Mascarenhas,36.0,31.0,52.0
Matthew Maynard,3.0,41.0,35.0,20.0,10.0
Stuart Meaker,0,1.0
Geoff Miller,22.0,46.0,98.0,8.0,64.0,89.0,98.0,36.0
Eoin Morgan,103.0,92.0,107.0,68.0,121.0,106.0,124.0,89.0,104.0,130.0,85.0,35.0,115.0,99.0
John Morris,9.0,27.5
Martyn Moxon,18.0,99.0,15.0,74.0,70.0
Alan Mullally,8.0,14.0,10.0,16.0,21.0,24.0
Phil Mustard,29.14,17.8
Paul Nixon,23.42
Chris Old,29.0,24.0,16.0,29.0,52.0,33.0,51.0,65.0,34.0,33.0
Graham Onions,0,4.0,17.0
Craig Overton,36.0,20.66
Monty Panesar,2.0,13.0,7.0,10.0,14.0,26.0
Stephen Parry,0,1.0
Samit Patel,42.0,44.0,67.0,70.0,31.0
Kevin Pietersen,6.0,113.0,186.0,202.0,227.0,102.0,152.0,226.0,158.0,158.0,77.0
Liam Plunkett,9.0,47.0,26.0,22.0,44.0,55.0,20.0,0,44.0,29.0,56.0
Pat Pocock,4.0,22.0,7.0,23.0,33.0,5.0,12.0,13.0
Derek Pringle,6.0,41.0,45.0,30.0,27.0,39.0,12.0,63.0,13.0,46.0,11.0,47.0
Matt Prior,86.0,110.0,91.0,126.0,102.0,131.0,53.0,126.0,37.0,45.0,35.0
Neal Radford,8.0,12.0
Clive Radley,56.23
Mark Ramprakash,31.0,133.0,56.0,69.0,154.0,48.0,32.0,72.0,31.0,64.0,17.0,29.0
Derek Randall,19.0,164.0,83.0,126.0,25.0,150.0,75.0,174.0,88.0
Boyd Rankin,9.0,17.0,2.0,18.0,13.0,4.0,7.0,5.0,6.0,5.0,1.0,7.0
Adil Rashid,15.0,35.0,39.0,60.0,69.0,31.0
Chris Read,4.0,55.0,27.0,38.0,26.0,37.0
Dermot Reeve,35.0,16.0,33.0,59.0,0
Steve Rhodes,39.0,65.0,8.0
Jack Richards,14.0,50.0,133.0,3.0,0.0
Tim Robinson,12.0,70.0,166.0,55.0,175.0,160.0
Toby Roland-Jones,29.75
Graham Roope,69.0,38.0,77.0,56.0
Joe Root,122.0,125.0,190.0,254.0,182.0,200.0,180.0,73.0
Brian Rose,10.0,70.0,27.0,54.0
Jason Roy,123.0,180.0,96.0,162.0,102.0,8.0
Jack Russell,32.0,2.0,124.0,91.0,62.0,36.0,46.0,55.0,128.0,94.0,2.0
Ian Salisbury,33.0,23.0,40.0,36.0,28.0,50.0
Owais Shah,98.0,72.0,107.0,88.0,39.0,57.0,62.0
Ajmal Shahzad,6.8,5.0
Ken Shuttleworth,8.8,4.5
Ryan Sidebottom,15.0,26.0,22.0,31.0,4.0
Chris Silverwood,10.0,0,7.0,6.0,12.0,1.0
Wilf Slack,15.5
Gladstone Small,5.0,15.0,44.0,59.0,7.0,14.0,21.0
Chris Smith,28.0,91.0,43.0
David Smith,5.0,47.0
Mike Smith,6.66,25.0
Neil Smith,20.0
Robin Smith,75.0,90.0,175.0,167.0,127.0,148.0,128.0,143.0,57.0
Jeremy Snape,7.0,38.0,24.0
John Snow,20.0,34.0,8.0,48.0,73.0,34.0,21.0,37.0,10.0,59.0,3.0
Vikram Solanki,43.0,44.0,66.0,100.0,106.0,24.0
David Steele,28.72,60.83
Graham Stevenson,15.0,56.0
Alec Stewart,72.0,123.0,76.0,124.0,95.0,164.0,173.0,170.0,81.0,143.0,91.0,190.0,113.0,79.0,61.0
Ben Stokes,89.0,67.0,112.0,258.0,101.0,70.0,120.0,31.0
Olly Stone,0
Andrew Strauss,141.0,158.0,154.0,169.0,177.0,96.0,128.0,152.0,137.0,3.0
Graeme Swann,34.0,56.0,36.0,33.0,85.0,29.0,34.0,0
Chris Tavaré,2.0,49.0,109.0,89.0,149.0,82.0
Bob Taylor,23.0,28.0,54.0,33.0,43.0,97.0,45.0,32.0,23.0,26.0,8.0,4.0
James Taylor,27.0,101.0,90.0,25.0,34.0,1.0
Les Taylor,0,0
Paul Taylor,0.0,17.0
Graham Thorpe,86.0,119.0,124.0,200.0,138.0,118.0,79.0,103.0,138.0,89.0,123.0,86.0,114.0
Fred Titmus,22.0,61.0,19.0,65.0,53.0,60.0,84.0,59.0,21.0,19.0
Roger Tolchard,0,67.0
Reece Topley,0,6.0
James Tredwell,8.0,30.0,22.0,6.0,16.0,37.0
Chris Tremlett,8.0,1.0,24.0,4.0,3.0,25.0,8.0
Marcus Trescothick,121.0,194.0,132.0,219.0,161.0,137.0,87.0
Jonathan Trott,59.0,121.0,143.0,203.0,226.0,119.0,9.0
Jim Troughton,9.0
Alex Tudor,21.0,9.0,99.0,18.0
Phil Tufnell,7.0,2.0,7.0,6.0,19.0,9.0,4.0,2.0,22.0,6.0,8.0,2.0
Shaun Udal,14.0,33.0,11.0,10.0
Derek Underwood,13.0,13.0,43.0,13.0,23.0,31.0,27.0,43.0,20.0,6.0,22.0,2.0,22.0,45.0,2.0,12.0
Michael Vaughan,106.0,124.0,166.0,140.0,183.0,197.0,120.0,76.0,33.0
James Vince,43.0,76.0,83.0,51.0,46.0
Steve Watkin,4.0,13.0,6.0
Mike Watkinson,5.5,52.0
Alan Wells,9.0
Colin Wells,11.0
Vince Wells,20.14
Alex Wharf,0,8.0
James Whitaker,48.0,11.0
Craig White,35.0,94.0,121.0,93.0,38.0,34.0,23.0,51.0
David Willey,20.0,50.0,26.0,21.0,13.0
Peter Willey,71.0,36.0,102.0,100.0,64.0,6.0,45.0
Bob Willis,22.0,25.0,28.0,13.0,24.0,24.0,19.0,24.0,5.0,12.0,24.0,5.0,15.0
Chris Woakes,13.0,137.0,68.0,95.0,42.0,41.0,36.0,33.0,19.0
Barry Wood,78.0,26.0,34.0,77.0,20.0,90.0
Mark Wood,6.0,52.0,28.0,8.0,32.0
Bob Woolmer,21.0,46.0,137.0,82.0,149.0,0,9.0
Luke Wright,9.0,52.0,99.0,44.0,48.0,71.0,52.0,50.0
Michael Yardy,60.0,57.0,23.0,24.0
Najeeb Aamer,2.0,21.0,4.0
Zain Abbas,28.0,8.0
Tanwir Afzal,22.0,26.0,56.0,73.0,11.0
Irfan Ahmed,16.0,37.0,25.0
Nadeem Ahmed,9.0,7.0,14.0,10.0,6.0,2.0,1.0
Tanveer Ahmed,2.0,7.0,0.0
Skhawat Ali,28.0,8.0
Haseeb Amjad,10.0,5.0,42.0
James Atkinson,36.0,53.0,47.0,59.0,23.0
Waqas Barkat,18.0,10.0,4.0,27.0,32.0
Hussain Butt,4.0
Christopher Carter,3.0,43.0,16.0,15.0
Mark Chapman,37.0,40.0,124.0,38.0
Manoj Cheruparambil,15.0
Kyle Christie,0.0
Munir Dar,36.0,14.0
Tabarak Dar,24.0,36.0
Alexander French,12.0
Ilyas Gul,8.5
Afzaal Haider,0.0,22.0
Nasir Hameed,0.0
Babar Hayat,37.0,89.0,122.0,65.0,55.0
Aizaz Khan,27.0,19.0,44.0,37.0,42.0
Ehsan Khan,22.0,42.0,29.0
Khalid Khan,2.5
Nizakat Khan,92.0,93.0,94.0,29.0,24.0
Waqas Khan,35.0,8.0,19.0,0
Courtney Kruger,1.5
Sher Lama,0
Roy Lamsam,16.0,8.0
Cameron McAuslan,17.5
Scott McKechnie,11.33,40.0
Ishtiaq Muhammad,0
Ehsan Nawaz,9.0,11.0,0,0.0
Anshuman Rath,85.0,143.0,97.0,53.0,55.0
Kinchit Shah,26.0,29.0,34.0,16.0
Rahul Sharma,5.5
Simandeep Singh,0.0
Tim Smart,17.0
Ankur Vasishta,12.0
Shahid Wasif,10.0,15.66,17.66
Varun Aaron,4.0,9.0,6.0
Abid Ali,70.0,71.0,41.0,58.0,50.0,63.0,81.0,33.0
Khaleel Ahmed,6.0,4.0
Mohinder Amarnath,88.0,102.0,89.0,138.0,116.0,101.0,120.0,109.0,101.0,86.0,100.0,85.0,1.0,16.0
Surinder Amarnath,62.0,63.0,124.0
Pravin Amre,16.0,78.0,103.0,55.0
Salil Ankola,9.0,0,0.0,2.0,7.0
Arshad Ayub,6.0,32.0,31.0,57.0
Bharat Arun,7.5,10.0
Ravichandran Ashwin,38.0,54.0,118.0,58.0,65.0,124.0,91.0,103.0,38.0
Kirti Azad,30.0,39.0,21.0,30.0,29.0
Mohammad Azharuddin,102.0,87.0,163.0,126.0,163.0,90.0,152.0,182.0,106.0,54.0,192.0,109.0,108.0,141.0,199.0,122.0,110.0
Hemang Badani,60.0,41.0,35.0,100.0,77.0
Subramaniam Badrinath,43.0,56.0,27.0
Sairaj Bahutule,11.0,21.0,11.0,0.0
Lakshmipathy Balaji,0,7.0,31.0,21.0,4.0,0
Subroto Banerjee,19.5,13.0
Sanjay Bangar,3.0,9.0,100.0,36.0
Atul Bedade,22.57
Bishan Singh Bedi,13.0,18.0,26.0,50.0,14.0,14.0,5.0,9.0,20.0,20.0,22.0,15.0,5.0
Amit Bhandari,0,0.0
Vijay Bharadwaj,0.0,6.0,41.0
Roger Binny,52.0,40.0,38.0,57.0,83.0,16.0,35.0,42.0,46.0
Stuart Binny,0,77.0,78.0
Gopal Bose,13.0
Jasprit Bumrah,6.0,6.0,10.0,0.0
Yuzvendra Chahal,18.0,12.0,3.0,0
Deepak Chahar,12.0
Bhagwat Chandrasekhar,0.0,4.0,6.0,20.0,1.0,7.0,3.0,1.0,4.0,22.0,3.0,4.0,16.0
V. B. Chandrasekhar,5.0,18.25
Utpal Chatterjee,6.0
Chetan Chauhan,97.0,46.0,84.0,93.0,88.0,22.0,34.0
Rajesh Chauhan,3.0,32.0,1.0,26.0,15.0
Piyush Chawla,1.0,8.0,0,6.0,13.0,1.0
Vijay Dahiya,18.75,15.88
Shiv Sunder Das,105.0,84.0,110.0
Deep Dasgupta,13.25,31.09
Noel David,0
Kapil Dev,53.0,66.0,129.0,44.0,110.0,55.0,109.0,87.0,163.0,78.0,60.0,175.0,116.0,59.0,84.0,126.0,61.0
Pankaj Dharmani,8.0
Rishi Dhawan,13.0
Shikhar Dhawan,143.0,127.0,190.0,126.0,173.0,115.0,187.0,51.0,0.0
Sameer Dighe,94.0,36.0
Ashok Dinda,3.0,3.0,16.0,19.0
Dilip Doshi,14.0,7.0,7.0,9.0,20.0
Farokh Engineer,54.0,86.0,121.0,75.0,59.0,77.0,63.0,109.0,90.0,65.0,33.0
Faiz Fazal,0
Anshuman Gaekwad,12.0,74.0,201.0,102.0,87.0,39.0,81.0,80.0,36.0
Gautam Gambhir,50.0,18.0,52.0,102.0,97.0,138.0,167.0,206.0,101.0,38.0,103.0,139.0,71.0
Devang Gandhi,9.5,33.42
Dodda Ganesh,5.8
Rohan Gavaskar,18.87
Sunil Gavaskar,103.0,176.0,166.0,65.0,236.0,155.0,172.0,166.0,221.0,205.0,127.0,156.0,86.0,101.0,69.0,18.0,220.0
Rajinder Ghai,1.0,0,0
Karsan Ghavri,21.0,37.0,86.0,64.0,25.0,37.0,35.0,27.0
Shubman Gill,8.0
Manpreet Gony,0
Narendra Hirwani,9.0,0,4.0,0,15.0,1.0,17.0
Shreyas Iyer,24.0,30.62
Ajay Jadeja,93.0,103.0,116.0,119.0,71.0,73.0,104.0,39.0,48.0
Ravindra Jadeja,81.0,100.0,70.0,90.0,38.0,87.0,61.0,24.0,78.0,61.0,60.0
Kedar Jadhav,81.0,28.0,120.0,58.0,105.0,20.0
Wasim Jaffer,73.0,202.0,212.0,86.0,23.0
Sunil Joshi,19.0,92.0,61.0,19.0,43.0,48.0
Mohammad Kaif,148.0,102.0,80.0,95.0,111.0,37.0,23.0
Abhijit Kale,10.0
Vinod Kambli,60.0,26.0,39.0,65.0,106.0,51.0,82.0,227.0,24.0,40.0
Hrishikesh Kanitkar,30.0,45.0,57.0,0
Aashish Kapoor,0,22.0,42.0,15.0
Saba Karim,22.0,18.0,8.0,55.0
Dinesh Karthik,38.0,44.0,64.0,23.0,69.0,79.0,67.0,20.0,129.0,31.0,93.0,46.0
Murali Kartik,21.0,1.0,8.0,32.0,4.0,11.0,43.0
